code,entry_date,entry_price,outcome,outcome_date,outcome_pct,hold_days,stop_is_gap,avg_trading_value_20d_yen
42590,2025-09-19,565.0,TIMEOUT,,,,,704228035
42590,2025-10-06,578.0,TIMEOUT,,,,,747709940
42590,2025-10-07,600.0,STOPPED,2026-03-30,-8.0,174,False,765742795
42590,2025-10-08,625.0,STOPPED,2025-10-14,-9.44,6,False,813997275
42590,2025-10-28,632.0,STOPPED,2026-03-30,-12.66,153,True,786253235
42590,2025-10-31,670.0,STOPPED,2025-12-05,-11.04,35,False,790424085
42590,2025-11-12,743.0,STOPPED,2025-11-14,-8.75,2,False,912242655
42590,2025-11-13,729.0,STOPPED,2025-11-19,-9.6,6,False,959016230
42590,2026-02-02,738.0,STOPPED,2026-02-19,-8.54,17,False,832391585
42590,2026-02-03,785.0,STOPPED,2026-02-16,-13.38,13,True,974258515
42590,2026-02-05,840.0,STOPPED,2026-02-13,-12.38,8,False,1190475555
42590,2026-02-09,898.0,STOPPED,2026-02-13,-18.04,4,False,1359685675
42590,2026-02-10,903.0,STOPPED,2026-02-13,-18.49,3,False,1479640605
42590,2026-05-14,967.0,STOPPED,2026-06-19,-11.27,36,False,1458857155
42590,2026-05-18,979.0,STOPPED,2026-06-17,-8.58,30,False,1805325220
42590,2026-05-19,1058.0,STOPPED,2026-06-10,-9.83,22,False,1876538495
42590,2026-05-20,1094.0,STOPPED,2026-06-09,-8.04,20,False,1942242825
42590,2026-05-21,1188.0,STOPPED,2026-06-04,-12.12,14,False,2021007900
42590,2026-05-22,1267.0,STOPPED,2026-05-28,-10.18,6,False,2254194225
42590,2026-05-25,1362.0,STOPPED,2026-05-27,-13.22,2,False,2587324250
42590,2026-05-26,1384.0,STOPPED,2026-05-27,-14.6,1,False,2928774865
44750,2023-11-13,1305.0,STOPPED,2023-12-07,-9.73,24,True,719591375
44750,2023-11-14,1344.0,STOPPED,2023-11-30,-8.93,16,False,1012226915
44750,2023-11-15,1389.0,STOPPED,2023-11-28,-8.42,13,False,1144286015
44750,2024-02-13,1463.0,STOPPED,2024-03-15,-9.43,31,False,664201370
44750,2024-02-14,1724.0,STOPPED,2024-02-16,-9.11,2,False,826701500
44750,2025-04-11,1669.0,STOPPED,2025-05-09,-9.53,28,True,955095570
44750,2025-04-14,1637.0,STOPPED,2025-05-12,-8.25,28,False,1044163930
44750,2025-04-21,1676.0,STOPPED,2025-05-08,-8.35,17,False,1169964230
44750,2025-04-30,1713.0,STOPPED,2025-05-08,-10.33,8,False,1177512420
44750,2025-05-01,1726.0,STOPPED,2025-05-08,-11.01,7,False,1180509085
44750,2025-05-08,1548.0,STOPPED,2025-10-17,-10.4,162,False,1149411480
44750,2025-06-26,1805.0,STOPPED,2025-07-03,-10.42,7,False,1481209970
44750,2025-06-27,1892.0,STOPPED,2025-07-02,-11.15,5,True,1538112170
36920,2023-06-14,1392.0,STOPPED,2023-08-03,-9.84,50,True,64872210
36920,2023-06-15,1495.0,STOPPED,2023-07-06,-10.17,21,False,189063870
36920,2023-06-16,1600.0,STOPPED,2023-06-27,-9.5,11,False,277349020
36920,2023-06-19,1680.0,STOPPED,2023-06-20,-8.39,1,False,327216875
36920,2024-02-14,1739.0,TIMEOUT,,,,,130130005
36920,2024-02-15,1730.0,TIMEOUT,,,,,149499710
36920,2024-02-16,1855.0,STOPPED,2024-05-27,-8.14,101,False,168725160
36920,2024-02-19,1885.0,STOPPED,2024-05-24,-8.75,95,True,174256585
36920,2024-02-27,1981.0,STOPPED,2024-05-15,-9.09,78,False,175167050
36920,2024-02-28,2100.0,STOPPED,2024-03-14,-9.29,15,False,194349150
36920,2024-03-04,2150.0,STOPPED,2024-03-11,-8.56,7,True,243974945
36920,2024-03-06,2211.0,STOPPED,2024-03-11,-11.08,5,True,288211705
36920,2024-03-07,2135.0,STOPPED,2024-03-14,-10.77,7,False,307523490
36920,2024-04-11,2426.0,STOPPED,2024-04-16,-8.45,5,False,206265120
36920,2024-07-19,2593.0,STOPPED,2024-07-22,-15.39,3,False,977300935
36920,2024-07-22,2354.0,STOPPED,2024-07-31,-13.85,9,True,1434112130
36920,2024-09-27,2899.0,STOPPED,2024-09-30,-17.25,3,True,1564399830
36920,2025-03-04,3050.0,STOPPED,2025-03-10,-9.9,6,False,753175930
36920,2025-03-05,3080.0,STOPPED,2025-03-10,-10.78,5,False,1043525810
36920,2025-03-18,3400.0,STOPPED,2025-04-02,-14.03,15,False,1144121165
36920,2025-03-19,3620.0,STOPPED,2025-04-01,-12.43,13,False,1240062685
36920,2025-03-24,3750.0,STOPPED,2025-03-31,-9.33,7,False,1384483225
36920,2025-05-15,4305.0,SUCCESS,2025-10-20,208.71,158,,1018882550
36920,2025-05-16,5010.0,STOPPED,2025-05-23,-13.77,7,False,1161454525
36920,2025-05-19,4880.0,STOPPED,2025-05-23,-11.48,4,False,1749031525
36920,2025-05-20,5010.0,STOPPED,2025-05-23,-13.77,3,False,2228994825
36920,2025-06-05,5380.0,STOPPED,2026-06-04,-8.74,364,True,4329322875
36920,2025-06-09,5480.0,STOPPED,2026-06-03,-8.03,359,False,4881257775
36920,2025-06-17,5950.0,STOPPED,2025-06-23,-8.24,6,False,4606791150
36920,2025-06-18,5750.0,STOPPED,2025-07-07,-8.35,19,False,4606282850
36920,2025-06-24,6310.0,STOPPED,2025-07-02,-10.94,8,False,4527797600
36920,2025-06-25,6350.0,STOPPED,2025-07-02,-11.5,7,False,5194288150
36920,2025-06-26,6150.0,STOPPED,2025-07-02,-8.62,6,False,5379474425
36920,2025-07-28,6250.0,STOPPED,2026-04-13,-11.52,259,False,4917039000
36920,2025-08-14,6900.0,STOPPED,2026-03-30,-12.75,228,True,4548693200
36920,2025-08-15,7180.0,STOPPED,2025-08-21,-8.64,6,False,4982838200
36920,2025-09-19,7980.0,STOPPED,2025-10-03,-8.52,14,True,3917621100
36920,2025-09-22,8570.0,STOPPED,2025-09-25,-10.39,3,True,4477563600
36920,2025-10-06,9170.0,STOPPED,2025-11-19,-10.03,44,False,5632319550
36920,2025-10-07,9210.0,STOPPED,2025-11-19,-10.42,43,False,5845478250
36920,2025-10-09,10590.0,STOPPED,2025-10-14,-12.84,5,True,6848995000
36920,2025-10-10,10040.0,STOPPED,2025-10-14,-8.07,4,False,7732360400
36920,2025-10-16,11700.0,STOPPED,2025-10-17,-10.94,1,False,9664825600
36920,2025-10-20,13070.0,STOPPED,2025-10-21,-15.68,1,False,11252599900
36920,2025-10-21,11830.0,STOPPED,2025-10-22,-10.14,1,False,13722493100
44190,2023-04-12,703.0,STOPPED,2023-04-21,-8.39,9,False,274482175
44190,2023-06-01,805.0,STOPPED,2023-06-15,-12.8,14,True,185928995
44190,2023-06-21,835.0,STOPPED,2023-07-24,-8.98,33,False,339421685
44190,2023-06-22,837.0,STOPPED,2023-07-21,-8.0,29,False,366300125
44190,2023-06-29,900.0,STOPPED,2023-07-06,-8.33,7,False,413824520
44190,2024-02-26,904.0,STOPPED,2024-04-16,-11.5,50,True,207284820
44190,2024-02-27,941.0,STOPPED,2024-04-03,-9.46,36,False,215787070
44190,2024-02-28,943.0,STOPPED,2024-04-03,-9.65,35,False,233847685
44190,2024-03-04,935.0,STOPPED,2024-04-03,-8.88,30,False,267242660
44190,2024-03-19,975.0,STOPPED,2024-04-02,-10.46,14,False,254476625
44190,2024-03-21,966.0,STOPPED,2024-04-02,-9.63,12,False,255752000
44190,2024-03-25,960.0,STOPPED,2024-04-02,-9.06,8,False,237729465
44190,2024-05-15,983.0,STOPPED,2024-05-20,-9.77,5,False,222116395
44190,2024-07-12,1075.0,STOPPED,2024-07-25,-8.0,13,False,156853345
44190,2024-07-16,1107.0,STOPPED,2024-07-25,-10.66,9,True,175058420
44190,2024-07-17,1107.0,STOPPED,2024-07-25,-10.66,8,True,186586630
44190,2025-05-14,1288.0,STOPPED,2025-06-13,-8.54,30,False,186696335
44190,2025-05-15,1343.0,STOPPED,2025-05-26,-8.34,11,False,357481255
44190,2025-05-16,1363.0,STOPPED,2025-05-26,-9.68,10,True,443933595
44190,2025-05-19,1349.0,STOPPED,2025-05-26,-8.75,7,False,484701490
44190,2025-08-15,1420.0,STOPPED,2025-08-28,-8.94,13,False,603628075
44190,2026-07-03,1516.0,STOPPED,2026-08-13,-17.41,41,True,572301675
44190,2026-07-07,1544.0,STOPPED,2026-08-13,-18.91,37,True,639277345
44190,2026-07-10,1545.0,STOPPED,2026-08-13,-18.96,34,True,686585250
44190,2026-07-13,1601.0,STOPPED,2026-07-31,-10.37,18,False,683803840
44190,2026-07-14,1713.0,STOPPED,2026-07-22,-9.52,8,False,697262940
44190,2026-07-16,1697.0,STOPPED,2026-07-22,-8.66,6,False,780430755
73260,2023-07-31,1080.0,STOPPED,2023-12-18,-8.33,140,False,14463260
73260,2023-08-01,1153.0,STOPPED,2023-11-13,-9.11,104,False,15504785
73260,2023-08-02,1187.0,STOPPED,2023-08-17,-9.01,15,False,19872200
73260,2023-08-07,1243.0,STOPPED,2023-08-10,-9.81,3,False,23825810
73260,2023-08-08,1197.0,STOPPED,2023-08-17,-9.77,9,False,26415400
73260,2023-09-12,1236.0,STOPPED,2023-10-04,-8.98,22,False,30675810
73260,2023-09-14,1310.0,STOPPED,2023-09-22,-8.4,8,False,35259485
73260,2025-03-07,1170.0,STOPPED,2025-04-03,-9.15,27,True,53064975
73260,2025-03-25,1164.0,STOPPED,2025-04-03,-8.68,9,True,50832585
73260,2025-05-08,1221.0,TIMEOUT,,,,,53423670
73260,2025-06-02,1243.0,TIMEOUT,,,,,88142515
73260,2025-06-03,1276.0,TIMEOUT,,,,,76978285
73260,2025-06-04,1287.0,TIMEOUT,,,,,76549140
73260,2025-06-05,1280.0,TIMEOUT,,,,,76696650
73260,2025-06-27,1304.0,TIMEOUT,,,,,54118770
73260,2025-07-07,1350.0,TIMEOUT,,,,,35224315
73260,2025-07-08,1356.0,TIMEOUT,,,,,36489115
73260,2025-07-09,1368.0,TIMEOUT,,,,,35642115
73260,2025-07-10,1367.0,TIMEOUT,,,,,34139935
73260,2025-07-14,1420.0,TIMEOUT,,,,,34776805
73260,2025-07-18,1417.0,TIMEOUT,,,,,49365370
73260,2025-07-23,1462.0,TIMEOUT,,,,,50952035
73260,2025-07-24,1444.0,TIMEOUT,,,,,54025525
73260,2025-07-25,1470.0,TIMEOUT,,,,,56682785
73260,2025-07-28,1474.0,TIMEOUT,,,,,58367885
73260,2025-07-29,1483.0,TIMEOUT,,,,,58542805
73260,2025-08-08,1471.0,TIMEOUT,,,,,73887880
73260,2025-08-12,1519.0,STOPPED,2025-10-29,-9.22,78,False,76613675
73260,2025-08-13,1528.0,STOPPED,2025-10-28,-8.12,76,False,82869570
73260,2025-08-14,1539.0,STOPPED,2025-10-14,-8.12,61,False,77242270
73260,2025-08-15,1573.0,STOPPED,2025-10-10,-8.14,56,False,75587465
73260,2025-08-18,1614.0,STOPPED,2025-09-25,-8.98,38,False,76264020
73260,2025-08-19,1605.0,STOPPED,2025-09-25,-8.47,37,False,79058140
73260,2025-11-11,1600.0,TIMEOUT,,,,,67689830
73260,2025-11-12,1679.0,TIMEOUT,,,,,70383625
73260,2025-11-13,1709.0,TIMEOUT,,,,,77235485
73260,2025-11-17,1808.0,TIMEOUT,,,,,97302580
73260,2025-11-18,1786.0,TIMEOUT,,,,,104641820
73260,2025-11-19,1901.0,TIMEOUT,,,,,108799190
73260,2025-11-20,1941.0,TIMEOUT,,,,,116774230
73260,2025-11-21,1993.0,TIMEOUT,,,,,122575915
73260,2025-11-26,2010.0,TIMEOUT,,,,,135431030
73260,2025-12-15,2056.0,TIMEOUT,,,,,103777985
73260,2025-12-16,2058.0,TIMEOUT,,,,,97897895
73260,2025-12-22,2064.0,TIMEOUT,,,,,79624200
73260,2025-12-23,2089.0,TIMEOUT,,,,,73254235
73260,2025-12-24,2049.0,TIMEOUT,,,,,71796935
73260,2026-01-15,2129.0,STOPPED,2026-03-30,-9.07,74,False,65598385
73260,2026-01-16,2199.0,STOPPED,2026-03-30,-11.96,73,True,68906980
73260,2026-01-19,2144.0,STOPPED,2026-03-30,-9.7,70,False,70832410
73260,2026-01-30,2199.0,STOPPED,2026-03-30,-11.96,59,True,75673455
73260,2026-02-02,2201.0,STOPPED,2026-03-30,-12.04,56,True,78633635
73260,2026-02-03,2279.0,STOPPED,2026-03-04,-8.6,29,False,81802450
73260,2026-02-04,2250.0,STOPPED,2026-03-09,-8.04,33,False,86456690
73260,2026-02-05,2300.0,STOPPED,2026-03-04,-9.43,27,False,87788840
73260,2026-02-06,2380.0,STOPPED,2026-03-04,-12.48,26,True,88220040
73260,2026-02-09,2395.0,STOPPED,2026-03-04,-13.03,23,True,94307790
73260,2026-02-12,2403.0,STOPPED,2026-03-04,-13.32,20,True,100733040
73260,2026-02-13,2430.0,STOPPED,2026-03-04,-14.28,19,True,111164460
73260,2026-02-18,2458.0,STOPPED,2026-03-03,-8.91,13,False,109225910
73260,2026-02-19,2542.0,STOPPED,2026-03-02,-8.54,11,False,110194345
44310,2023-01-04,2048.0,TIMEOUT,,,,,2241479935
44310,2023-01-10,2247.0,STOPPED,2023-02-13,-11.21,34,False,2416695045
44310,2023-01-11,2345.0,STOPPED,2023-02-13,-14.93,33,False,2153864445
44310,2023-01-23,2411.0,STOPPED,2023-02-10,-8.25,18,False,1208242280
44310,2023-01-24,2400.0,STOPPED,2023-02-13,-16.87,20,True,1242641600
44310,2023-03-08,2520.0,STOPPED,2023-03-15,-8.13,7,False,587296030
44310,2023-03-09,2484.0,STOPPED,2023-05-31,-8.62,83,False,617219360
44310,2023-03-10,2506.0,STOPPED,2023-05-31,-9.42,82,False,625923350
44310,2023-03-16,2837.0,STOPPED,2023-05-11,-8.04,56,False,589942935
44310,2023-03-17,3185.0,STOPPED,2023-03-20,-8.92,3,False,724552375
44310,2023-11-08,3210.0,STOPPED,2023-11-28,-10.87,20,True,1023101765
44310,2023-11-15,3360.0,STOPPED,2023-11-22,-8.78,7,False,930781835
44310,2024-12-13,3345.0,STOPPED,2024-12-16,-19.55,3,True,184607425
44310,2025-05-23,3315.0,STOPPED,2025-06-27,-8.75,35,False,332861800
44310,2025-05-28,3335.0,STOPPED,2025-06-17,-8.25,20,False,227990625
44310,2025-06-05,3465.0,STOPPED,2025-06-16,-10.97,11,False,199176325
44310,2025-06-10,3510.0,STOPPED,2025-06-13,-8.55,3,False,220747425
44310,2025-06-13,3215.0,STOPPED,2025-07-02,-8.55,19,True,260412100
44310,2025-08-05,3625.0,STOPPED,2025-08-28,-8.55,23,False,203502000
44310,2026-08-26,3430.0,TIMEOUT,,,,,280456250
44310,2026-08-27,3535.0,TIMEOUT,,,,,276422750
44310,2026-08-28,3735.0,STOPPED,2026-09-02,-8.43,5,False,327753750
44310,2026-08-31,3805.0,STOPPED,2026-09-02,-10.12,2,False,348522150
43750,2024-10-18,856.0,STOPPED,2024-10-24,-12.73,6,True,63611590
43750,2024-11-21,887.0,STOPPED,2024-12-06,-8.0,15,False,114101120
43750,2024-11-22,913.0,STOPPED,2024-12-04,-9.86,12,False,127335620
43750,2024-11-25,889.0,STOPPED,2024-12-06,-8.21,11,False,140830990
43750,2025-05-29,982.0,STOPPED,2025-09-09,-8.04,103,False,255072885
43750,2025-06-04,952.0,STOPPED,2025-10-01,-8.19,119,False,384612140
43750,2025-06-12,1010.0,STOPPED,2025-09-05,-8.61,85,False,417921640
43750,2025-06-13,1022.0,STOPPED,2025-09-03,-8.51,82,False,434251420
43750,2025-06-17,1012.0,STOPPED,2025-09-05,-8.79,80,False,423788910
43750,2025-06-24,1110.0,STOPPED,2025-07-03,-8.2,9,False,397871930
43750,2025-06-25,1089.0,STOPPED,2025-08-26,-10.1,62,False,425129380
43750,2025-06-30,1100.0,STOPPED,2025-08-26,-11.0,57,False,334070980
43750,2025-07-09,1117.0,STOPPED,2025-08-26,-12.35,48,True,310543400
43750,2025-07-10,1117.0,STOPPED,2025-08-26,-12.35,47,True,320177820
43750,2025-07-15,1080.0,STOPPED,2025-08-26,-9.35,42,False,285638295
43750,2025-08-05,1140.0,STOPPED,2025-08-20,-8.42,15,False,225743630
43750,2025-08-06,1137.0,STOPPED,2025-08-20,-8.18,14,False,228903805
43750,2025-08-08,1136.0,STOPPED,2025-08-20,-8.1,12,False,213451590
43750,2025-08-12,1155.0,STOPPED,2025-08-15,-8.48,3,False,210072565
43770,2023-02-15,4615.0,STOPPED,2023-02-17,-9.32,2,False,125058900
43770,2023-02-16,4475.0,STOPPED,2023-04-07,-9.83,50,False,196209100
43770,2023-02-24,4715.0,STOPPED,2023-02-27,-9.01,3,False,244649625
43770,2023-03-01,4780.0,STOPPED,2023-03-13,-9.62,12,True,276762150
43770,2023-03-02,4690.0,STOPPED,2023-03-15,-8.74,13,False,296062925
43770,2024-09-05,4550.0,STOPPED,2024-10-24,-10.11,49,True,149187275
43770,2024-09-06,4480.0,STOPPED,2024-10-24,-8.71,48,False,151940175
43770,2024-10-09,4585.0,STOPPED,2024-10-23,-8.62,14,False,88775975
43770,2024-11-15,4630.0,STOPPED,2025-01-28,-8.42,74,False,57176200
43770,2024-11-18,4645.0,STOPPED,2025-01-23,-8.18,66,False,84003250
43770,2024-11-20,4825.0,STOPPED,2025-01-15,-8.7,56,False,112001600
43770,2025-02-18,5680.0,STOPPED,2025-02-28,-9.33,10,False,100035125
166A0,2026-01-09,836.0,STOPPED,2026-03-30,-8.01,80,False,381892545
166A0,2026-01-13,841.0,STOPPED,2026-02-16,-8.32,34,False,385857325
166A0,2026-01-14,851.0,STOPPED,2026-02-16,-9.4,33,False,397878480
166A0,2026-01-15,865.0,STOPPED,2026-02-16,-10.87,32,True,408111495
166A0,2026-01-16,869.0,STOPPED,2026-02-16,-11.28,31,True,413653615
166A0,2026-01-19,899.0,STOPPED,2026-02-02,-8.12,14,False,414598205
166A0,2026-01-23,898.0,STOPPED,2026-02-02,-8.02,10,False,453067115
166A0,2026-02-27,934.0,STOPPED,2026-03-04,-10.6,5,False,491772190
166A0,2026-05-29,942.0,TIMEOUT,,,,,481603200
166A0,2026-06-01,943.0,TIMEOUT,,,,,496299840
166A0,2026-06-03,956.0,TIMEOUT,,,,,529924855
166A0,2026-06-09,972.0,TIMEOUT,,,,,546961350
166A0,2026-06-10,1022.0,TIMEOUT,,,,,577544570
166A0,2026-06-11,1061.0,TIMEOUT,,,,,580011145
166A0,2026-06-12,1111.0,STOPPED,2026-06-16,-8.55,4,False,623438285
166A0,2026-06-15,1099.0,TIMEOUT,,,,,686096030
166A0,2026-06-17,1120.0,TIMEOUT,,,,,809474495
166A0,2026-06-23,1147.0,STOPPED,2026-07-21,-9.33,28,False,910001850
166A0,2026-06-24,1164.0,STOPPED,2026-07-08,-8.33,14,False,904683570
166A0,2026-06-25,1228.0,STOPPED,2026-07-03,-11.48,8,True,925062180
73730,2023-02-01,4925.0,STOPPED,2023-02-20,-8.93,19,False,989486525
73730,2025-07-14,2479.0,STOPPED,2026-01-16,-9.4,186,False,58557945
73730,2025-07-15,2486.0,STOPPED,2026-01-16,-9.65,185,False,137023625
73730,2025-07-17,2525.0,STOPPED,2026-01-16,-11.05,183,False,184582555
73730,2025-07-18,2633.0,STOPPED,2025-07-30,-9.19,12,True,205555940
73730,2025-07-22,2734.0,STOPPED,2025-07-28,-8.3,6,False,227026590
73730,2025-09-12,2801.0,STOPPED,2026-01-15,-10.03,125,False,106503575
73730,2025-09-30,2811.0,STOPPED,2026-01-15,-10.35,107,False,110052220
73730,2025-10-09,2824.0,STOPPED,2026-01-15,-10.76,98,True,153598005
73730,2025-10-14,3095.0,STOPPED,2025-11-04,-12.7,21,True,200338905
73730,2025-10-15,3140.0,STOPPED,2025-10-30,-8.15,15,False,309120970
73730,2026-01-13,3210.0,STOPPED,2026-01-15,-21.5,2,True,141150625
73730,2026-01-14,3220.0,STOPPED,2026-01-15,-21.74,1,True,152842095
41650,2024-06-27,950.0,STOPPED,2024-07-11,-14.74,14,False,402156450
41650,2024-06-28,945.0,STOPPED,2024-07-11,-14.29,13,False,407160305
41650,2024-07-03,976.0,STOPPED,2024-07-11,-17.01,8,False,418727885
41650,2024-07-04,972.0,STOPPED,2024-07-11,-16.67,7,False,441399550
41650,2024-07-05,1037.0,STOPPED,2024-07-11,-21.89,6,True,462201830
41650,2024-07-08,1026.0,STOPPED,2024-07-11,-21.05,3,False,488063135
41650,2024-07-09,1060.0,STOPPED,2024-07-11,-23.58,2,True,505228805
41650,2024-07-18,1076.0,STOPPED,2024-07-22,-11.15,4,False,837544660
41650,2024-07-19,1033.0,STOPPED,2024-07-25,-9.49,6,False,895587890
41650,2024-08-26,1156.0,STOPPED,2024-08-28,-8.04,2,False,682990380
41650,2024-11-14,1260.0,STOPPED,2024-12-11,-8.57,27,False,256402905
41650,2024-11-15,1325.0,STOPPED,2024-12-04,-8.75,19,False,539060905
41650,2024-11-18,1348.0,STOPPED,2024-12-04,-10.31,16,False,740953395
41650,2024-11-19,1449.0,STOPPED,2024-11-28,-13.11,9,False,846154840
41650,2024-11-20,1483.0,STOPPED,2024-11-28,-15.1,8,False,991583725
41650,2024-11-21,1481.0,STOPPED,2024-11-28,-14.99,7,False,1120023825
41650,2024-11-22,1597.0,STOPPED,2024-11-28,-21.16,6,False,1240198450
41650,2024-11-25,1588.0,STOPPED,2024-11-28,-20.72,3,False,1431153955
41650,2024-11-28,1342.0,STOPPED,2024-12-04,-9.91,6,False,1906041130
39050,2023-06-02,314.0,STOPPED,2023-06-07,-8.28,5,False,17280665
39050,2023-06-20,407.0,STOPPED,2023-06-26,-11.3,6,False,61105635
39050,2023-06-21,402.0,STOPPED,2023-06-26,-10.2,5,False,152732225
39050,2024-01-12,485.0,SUCCESS,2024-04-11,258.76,90,,138107335
39050,2024-01-15,565.0,STOPPED,2024-01-25,-9.2,10,False,181395040
39050,2024-01-16,665.0,STOPPED,2024-01-17,-15.04,1,False,256928890
39050,2024-01-17,625.0,STOPPED,2024-01-18,-11.2,1,False,261268540
39050,2024-01-19,629.0,STOPPED,2024-01-22,-10.02,3,False,830857720
39050,2024-02-19,771.0,STOPPED,2024-02-21,-13.88,2,False,732141650
39050,2024-02-20,769.0,STOPPED,2024-02-21,-13.65,1,False,662726200
39050,2024-02-27,846.0,STOPPED,2024-02-29,-10.05,2,False,690602440
39050,2024-02-28,838.0,STOPPED,2024-02-29,-9.19,1,False,730541045
39050,2024-03-04,985.0,STOPPED,2024-03-06,-15.23,2,False,750864970
39050,2024-03-05,1135.0,STOPPED,2024-03-06,-26.43,1,False,824007915
39050,2024-03-06,888.0,STOPPED,2024-03-08,-13.29,2,False,885630050
39050,2024-04-10,1440.0,STOPPED,2024-08-05,-20.35,117,True,268198610
39050,2024-04-11,1740.0,STOPPED,2024-04-23,-13.39,12,False,280610210
39050,2024-04-12,2140.0,STOPPED,2024-04-18,-9.35,6,True,280305485
39050,2024-04-15,2640.0,STOPPED,2024-04-18,-26.52,3,True,282561970
39050,2024-04-16,3140.0,STOPPED,2024-04-17,-22.29,1,False,324028675
39050,2025-06-09,2211.0,STOPPED,2025-06-17,-11.35,8,False,4634932350
39050,2025-06-10,2542.0,STOPPED,2025-06-11,-10.15,1,False,5488653385
39050,2025-07-08,2886.0,STOPPED,2025-08-13,-13.72,36,False,8459554795
39050,2025-07-09,3390.0,STOPPED,2025-07-15,-10.03,6,False,8095332635
39050,2025-07-10,4090.0,STOPPED,2025-07-11,-17.11,1,False,8062675010
39050,2025-07-11,3390.0,STOPPED,2025-07-15,-10.03,4,False,9060687110
39050,2026-05-22,4800.0,STOPPED,2026-05-25,-14.58,3,False,5134344560
39050,2026-05-25,4490.0,STOPPED,2026-06-10,-8.02,16,False,6243060410
39050,2026-05-28,5140.0,STOPPED,2026-06-02,-16.15,5,False,10540335905
39050,2026-05-29,6140.0,STOPPED,2026-06-01,-16.29,3,True,11976040700
58340,2024-01-31,3290.0,STOPPED,2024-03-07,-9.21,36,False,110923155
58340,2024-02-05,3455.0,STOPPED,2024-02-08,-8.54,3,False,258149370
58340,2024-02-28,3470.0,STOPPED,2024-03-05,-11.38,6,True,358106080
58340,2024-03-08,3705.0,STOPPED,2024-04-30,-11.88,53,False,186642800
58340,2024-03-11,3640.0,STOPPED,2024-04-30,-10.3,50,False,386237300
58340,2024-03-25,3920.0,STOPPED,2024-04-03,-8.16,9,False,638955200
58340,2025-05-12,3705.0,STOPPED,2026-03-30,-30.96,322,True,225766560
58340,2025-05-13,3765.0,STOPPED,2026-03-30,-32.06,321,True,224297055
58340,2025-06-05,3825.0,STOPPED,2026-03-30,-33.12,298,True,125728300
58340,2025-06-06,3750.0,STOPPED,2026-03-30,-31.79,297,True,132218550
58340,2025-06-11,3950.0,STOPPED,2026-03-30,-35.24,292,True,111383650
58340,2025-06-18,3995.0,STOPPED,2026-03-30,-35.97,285,True,105806150
58340,2025-06-19,4100.0,STOPPED,2026-03-30,-37.61,284,True,108209925
58340,2025-06-20,4170.0,STOPPED,2026-03-30,-38.66,283,True,115360175
58340,2025-06-23,4150.0,STOPPED,2026-03-30,-38.36,280,True,123659225
58340,2025-06-24,4280.0,STOPPED,2026-03-30,-40.23,279,True,126420225
58340,2025-06-25,4305.0,STOPPED,2026-03-30,-40.58,278,True,135640625
58340,2025-06-26,4225.0,STOPPED,2026-03-30,-39.46,277,True,138716000
58340,2025-06-27,4255.0,STOPPED,2026-03-30,-39.88,276,True,133034625
58340,2025-07-15,4255.0,STOPPED,2026-03-30,-39.88,258,True,141195525
58340,2025-07-18,4425.0,STOPPED,2026-03-30,-42.19,255,True,140190300
58340,2025-07-23,4325.0,STOPPED,2026-03-30,-40.86,250,True,153800875
58340,2025-07-24,4530.0,STOPPED,2026-03-30,-43.53,249,True,157768675
58340,2025-07-29,4820.0,STOPPED,2026-03-30,-46.93,244,True,201025275
58340,2025-07-30,4990.0,STOPPED,2026-03-30,-48.74,243,True,316897650
58340,2025-08-06,5190.0,STOPPED,2025-09-03,-8.38,28,True,469204225
58340,2025-08-07,5300.0,STOPPED,2025-09-01,-8.68,25,False,489125875
58340,2025-08-08,5420.0,STOPPED,2025-09-01,-10.7,24,False,504962725
58340,2025-08-12,5350.0,STOPPED,2025-09-01,-9.53,20,False,528188325
